symbol1,symbol2
MAPK11,DUSP10
MAPK11,DUSP16
MAPK11,MAPKAPK5
MAPK11,E2F1
MAPK11,RCAN1
MAPK11,CEBPE
MAPK11,MC1R
MAPK11,C9orf78
MAPK11,ELK4
MAPK11,PLA2G4A
MAPK11,DUSP2
NMRK2,ST7
PDHB,FOXD4
PDHB,PCYT2
PDHB,PPP3R1
PDHB,PPP3CC
PDHB,UBR7
PDHB,PPT1
PDHB,WRAP73
PDHB,GID4
PDHB,PDK2
PDHB,COQ2
CDC45,CAMK1G
CDC45,GINS4
CDC45,TRAPPC3
CDC45,RAB4B-EGLN2
CDC45,POLA1
CDC45,ORC3
EXT2,SNCG
EXT2,IDS
EXT2,FABP4
EXT2,CRB1
EXT2,CLEC2L
EXT2,GALNT5
EXT2,SLC22A2
EXT2,INVS
EXT2,GSKIP
NRBP1,FAM117B
NRBP1,TSC22D3
NRBP1,SNX31
NRBP1,C2orf50
NRBP1,RIBC2
NRBP1,ELP2
NRBP1,CA10
NRBP1,TSC22D2
NRBP1,DNA2
RAI1,MAML3
RAI1,TESC
RAI1,TCF20
ANGPT2,ANGPT1
CDK5R1,CHN1
CDK5R1,LMTK2
CDK5R1,NES
CDK5R1,PLPBP
FBN3,C11orf58
WIZ,RPP14
WIZ,RPP30
WIZ,MIER3
WIZ,IKZF5
WIZ,C17orf49
WIZ,ZNF462
WIZ,COPRS
WIZ,USP45
WIZ,MIER1
WIZ,XAGE2B
WIZ,ZNF644
A1BG,PSME4
A1BG,FDXR
A1BG,ABCC6
A1BG,GDPD1
A1BG,ZBTB40
A1BG,GLIPR1
SP110,NAP1L2
SP110,KIF22
TTLL5,THBS3
CLEC3B,FGF13
CLEC3B,PLAT
ADAMTS10,PCYT2
ADAMTS10,H2BC20P
CIZ1,KLHL22
CIZ1,CCDC97
F13A1,F13B
F13A1,SERPINF2
E2F1,E2F4
E2F1,SP3
E2F1,ARID4B
E2F1,TEAD3
E2F1,PKIB
E2F1,HCFC1
E2F1,SENP8
E2F1,TFDP2
E2F1,MNAT1
E2F1,CEBPE
E2F1,NSMCE3
E2F1,CDT1
E2F1,BTG3
E2F1,CHL1
E2F1,NCOA6
E2F1,TRIM16
E2F1,HIRA
E2F1,ATAD2
E2F1,KLF6
E2F1,KAT2A
E2F1,PRDM2
E2F1,CEBPD
E2F1,UBN1
E2F1,SETD1A
E2F1,PHF8
PPFIBP1,PPFIA2
PPFIBP1,COMMD7
PPFIBP1,RAPGEF5
PUM1,CELF5
PUM1,CLASRP
PUM1,CNOT8
PUM1,MIR17
PUM1,PRR12
PUM1,MIRLET7F2
PUM1,MIR107
PUM1,MIR21
PUM1,MIR145
PUM1,MIR214
PUM1,MIR140
PUM1,MIR98
PUM1,MIR18B
PUM1,MIR15B
PUM1,MIR9-3
PUM1,MIR206
PUM1,MIR199A2
PUM1,MIR200B
PUM1,MIRLET7D
PUM1,MIRLET7A1
PUM1,MIRLET7A3
PUM1,MIR19B2
PUM1,MIRLET7G
PUM1,MIR92A2
PUM1,MIR20B
PUM1,MIR106B
PUM1,MIRLET7F1
PUM1,MIR138-1
PUM1,MIR199A1
PUM1,MIR93
PUM1,MIR200A
PUM1,MIR1-2
PUM1,MIR7-1
PUM1,MIR19B1
PUM1,MIR138-2
PUM1,MIR106A
PUM1,MIRLET7E
PUM1,MIRLET7A2
PUM1,MIR143
PUM1,MIR29A
PUM1,MIR34A
PUM1,MIR20A
PUM1,MIR29C
PUM1,MIR1-1
PUM1,MIR25
PUM1,MIRLET7I
PUM1,MIR128-2
PAK3,TNNI3
SBF1,SBF2
SBF1,CTTNBP2NL
SBF1,HENMT1
SBF1,SELE
SBF1,MTMR1
SIPA1,IFT140
HPD,RIDA
HPD,HGD
TXNDC11,TPO
TXNDC11,DUOX1
TXNDC11,DUOX2
TXNDC11,FBLN7
GCKR,GCK
GCKR,SIRT2
CRELD2,F11
CRELD2,TAC1
CRELD2,CHRNB2
CRELD2,REG1B
CRELD2,PLA2G2A
CRELD2,IL12RB1
CRELD2,ZPBP2
CRELD2,CCN6
CRELD2,LYZL2
FKBPL,CFLAR
FKBPL,ANKRD49
FKBPL,HUS1B
FKBPL,NLRP12
FKBPL,SIM2
FKBPL,WSB2
FKBPL,PLS1
FKBPL,EDRF1
FKBPL,CTU1
EIF4EBP3,EIF4E
RUSC2,NFE2L1
RUSC2,MAGEC1
DCAF11,PARP11
DCAF11,COPS7B
DCAF11,DCAF8
DCAF11,CDRT15
POP4,RPP14
POP4,RPP30
POP4,AMD1
POP4,PPP1R15A
POP4,PCDHA3
POP4,RMRP
POP4,RPP21
POP4,C18orf21
RPP14,RPP30
RPP14,LIMD1
RPP14,RPP21
RPP14,NOVA1
RPP14,C18orf21
RPP30,MAST1
RPP30,RPP21
RPP30,EPB41L1
RPP30,KIF15
RPP30,CARMIL1
RPP30,C18orf21
RPP21,PSMG3
C18orf21,KIF22
C18orf21,HEATR1
C18orf21,KIF18A
TOX3,SEZ6L2
TOX3,NUP62CL
HSFY2,RBFOX1
HSFY2,SV2B
HSFY2,MIS12
HSFY2,AIF1
HSFY2,RBM47
HSFY2,POTEF
HSFY2,SOX15
HSFY1,SOX15
HSFY1,RBM47
HSFY1,SV2B
KRTAP7-1,PITX1
KRTAP7-1,CELF5
KRTAP7-1,ROR2
ARHGDIA,RHOH
ARHGDIA,HAAO
ARHGDIA,TRIM13
ARHGDIA,SDHC
ARHGDIA,CASP10
ARHGDIA,HERPUD1
ARHGDIA,PIR
ARHGDIA,RHOD
ARHGDIA,SIRT2
POLH,CHTF18
POLH,CENPF
POLH,CHTF8
POLH,REV1
POLH,REV3L
ING2,SAP30L
ING2,ARID4B
ING2,CENPH
ING2,TARS3
ING2,ARID4A
ING2,FOXK2
ALPG,ALPI
ALPG,PCOLCE2
RFPL2,DYRK1A
RFPL2,PHLPP1
RFPL2,ZNF507
SPDL1,ATXN2L
SPDL1,CPNE8
SPDL1,BAZ2B
SPDL1,CCAR1
SPDL1,TADA2B
SPDL1,NEFM
SPDL1,DPYSL2
SPDL1,WNK3
SPDL1,MTF2
SPDL1,LAMB2
SPDL1,PSAT1
SPDL1,H2BU1
SPDL1,USP45
SPDL1,HARS1
SPDL1,IRAG2
SPDL1,CDH23
SPDL1,FNTB
SPDL1,TBR1
SPDL1,H2AC13
SPDL1,GSTA1
SPDL1,IL12A
SPDL1,GSTT2
SPDL1,SULT1C2
SPDL1,CPNE3
SPDL1,AGBL1
SPDL1,CPNE9
SPDL1,PRSS3P2
SPDL1,ANKRD34C
SPDL1,SRXN1
SPDL1,PALD1
SPDL1,ZNF225
SPDL1,TUT7
SPDL1,RPS10P5
SPDL1,THUMPD2
SPDL1,CRACD
GPR141,TTYH3
USP14,PPP3R1
USP14,TXNL1
USP14,NAPRT
USP14,ERN1
USP14,CNDP2
USP14,CHMP7
USP14,USP28
PPT1,SLC9A3R2
PPT1,DBH
PPT1,SEPTIN6
PPT1,PPP3CC
PPT1,RPLP0P6
PPT1,ELAVL4
PPT1,ARID3B
PPT1,CRIP2
PPT1,NIPBL
PPT1,NIT2
PPT1,SGSH
PPT1,IGLC7
PPT1,IGKV3-20
PPT1,IGHV3-30
PPT1,IGHV3-13
PPT1,IGHV3-23
PPT1,RTL1
PPT1,LOC440786
DNAJC28,PYCARD
RPF2,SPICE1
RPF2,GPATCH4
RPF2,PRDM5
RPF2,ZNF692
RPF2,MACROH2A2
RPF2,KNOP1
RPF2,OTUD6B
RPF2,AATF
RPF2,CEP152
RPF2,PUM3
RPF2,UVRAG
RPF2,H1-6
RPF2,NSA2
RPF2,RPF1
RPF2,CC2D2A
ST14,PLAU
ST14,PDGFC
ST14,IGFBP7
ST14,MST1
ANKRD26,GALE
TMEM184A,RBM38
TMEM184A,KCTD15
TMEM184A,BAIAP2L1
TMEM184A,MMUT
TMEM184A,PDP2
TMEM184A,RTF2
JADE3,BRPF1
JADE3,KAT7
JADE3,KAT6A
JADE3,KAT6B
NUDT12,PDLIM1
NUDT12,SIRT2
NUDT12,KERA
RPL36A,CAMK1
RPL36A,RPS21
RPL36A,RPL41
RPL36A,RPS4Y2
RPL36A,RPL32
RPL36A,RPL37
PHF5A,HMG20B
PHF5A,SF3B5
PHF5A,API5
PHF5A,MRPS15
PHF5A,FBXL13
PHF5A,RNU11
PHF5A,RNU12-2P
PHF5A,RNU12
MRPS15,MRPL17
MRPS15,MRPL36
MRPS15,TRMT10B
MRPS15,MRPL54
MRPS15,MRPL52
MRPS15,MRPL16
MRPS15,MRPL51
MRPS15,MRPL33
MRPS15,FBXL13
MRPS15,MRPS17
MRPS15,PHF8
MRPS15,COQ2
MRPS15,REXO1L1P
HARS1,SHMT1
HARS1,ARHGEF4
HARS1,DHRS11
HARS1,EIF2A
HARS1,SCN1A
HARS1,C9orf78
HARS1,EIF2D
HARS1,AARSD1
HARS1,PAPOLG
HARS1,THUMPD1
RPL37,RPS21
RPL37,WIF1
RPL37,RPL41
RPL37,RPS4Y2
RPL37,RPL32
RPL41,RPS21
RPL41,RPS4Y2
RPL41,RPL32
RPS4Y2,RPS21
RPS4Y2,RPL32
RPL32,RPS21
RPL32,GPATCH4
RPL32,MAGEB10
RPL32,RTCA
RPL32,RPLP0P6
RPL32,DUSP5
RPL32,PUM3
RPL32,NACA2
RPL32,NENF
ARHGEF4,EIF2A
ARHGEF4,SCN1A
ARHGEF4,TMCC1
ARHGEF4,SPATA13
RIPK3,AIF1L
RIPK3,MLKL
RIPK3,ZBP1
RIPK3,BASP1
RIPK3,SIRT2
EIF2A,PILRA
EIF2A,SCN1A
EIF2A,FGF9
EIF2A,NAPRT
RPS21,LBP
SCN1A,FGF12
SCN1A,PSEN1
FBXL13,CIART
FBXL13,CETN3
FBXL13,RAPGEF4
FBXL13,ENY2
FBXL13,RGL1
FBXL13,CETN2
FBXL13,CEP152
FBXL13,NEB
FBXL13,PIWIL3
FBXL13,AASS
FBXL13,CYP26A1
FBXL13,OR6B3
FBXL13,AKR1C4
FBXL13,NKX6-1
FBXL13,C6orf163
FBXL13,RPL13AP3
SLC9A3R1,PCYOX1
SLC9A3R1,SLC22A5
SLC9A3R1,SLC26A3
SLC9A3R1,SLC22A4
SLC9A3R1,SLC9A3
SLC9A3R1,P2RY1
SLC9A3R1,CLCN3
SLC9A3R1,LHCGR
SLC9A3R1,SCN4A
SLC9A3R1,KCNJ1
SLC9A3R1,AKAP10
SLC9A3R1,SLC22A11
SLC9A3R1,GRK6
SLC9A3R1,SLCO1A2
SLC9A3R1,RLBP1
SLC9A3R1,CNGA2
SLC9A3R1,P2RY2
SLC9A3R1,ZNF468
SLC9A3R1,GDA
SLC9A3R1,RNASET2
SLC9A3R1,SMS
SLC9A3R1,CNDP2
SLC9A3R1,NANS
SLC9A3R1,MDH1
SLC9A3R1,UBFD1
SLC9A3R1,PALM2
SLC9A3R1,UQCRFS1P1
SLC9A3R1,PPME1
SLC9A3R1,PTPRQ
SLC9A3R1,PHLPP1
LOC100291837,CCDC68
LOC100291837,RPLP0P6
LOC100291837,CLCA2
LOC100291837,LBP
LOC100291837,NACA2
THBS3,CWF19L1
THBS3,BBS2
THBS3,HASPIN
THBS3,EEF1AKNMT
THBS3,RIC8B
THBS3,HPS3
THBS3,FANCB
THBS3,DDX11
THBS3,FDXR
THBS3,BBS7
THBS3,ARHGEF1
THBS3,LRWD1
THBS3,THBS2
THBS3,PDE7A
THBS3,TIGD5
THBS3,NOL11
THBS3,UTP4
THBS3,GTPBP6
THBS3,SMG8
THBS3,TRMT44
THBS3,IQSEC2
THBS3,CCZ1
THBS3,MTO1
THBS3,C5orf34
THBS3,THBS4
ITGB8,COL1A1
ITGB8,PARVA
ITGB8,LAMA5
ITGB8,LAMA3
ITGB8,VWF
ITGB8,TNR
ITGB8,LMF1
ITGB8,ACTR3C
CAMK1,CAMK1G
CAMK1,CAMKK1
CAMK1,CAMK4
CAMK1,EIF4G3
CAMK1,PNCK
CAMK1,TCEAL1
CAMK1,SHROOM3
CAMK1,PRSS3
CAMK1,CER1
CAMK1,PPME1
CAMK1,FAM153B
CAMK1,CGB2
CNDP2,KYNU
CNDP2,C8orf34
CNDP2,LCP1
CNDP2,GSR
CNDP2,NANS
CNDP2,UBFD1
CNDP2,GDPGP1
CNDP2,NMRAL1
RPLP0P6,MAT2A
RPLP0P6,RPS10P5
RPLP0P6,H2AC7
NACA2,BTF3
COLEC11,NELL2
COLEC11,MTFR1
COLEC11,KLHDC2
COLEC11,COL6A1
DDX27,NTM
DDX27,GPATCH4
DDX27,ZNF692
DDX27,API5
DDX27,SRP72
DDX27,BOP1
DDX27,PUM3
DDX27,H1-6
APRT,LYPLA1
APRT,LYPLA2
APRT,FTSJ1
APRT,PNP
APRT,MTAP
APRT,NAPRT
APRT,UMPS
PCDHA10,MLYCD
PCDHA10,PCDHA7
PCDHA10,PCDHA6
PCDHA10,PCDHA5
PCDHA10,PCDHA8
PCDHA10,PCDHA2
PCDHA10,PCDHA3
PCDHA10,PCDHA9
PCDHA10,PCDHA11
PCDHA10,PCDHA13
API5,LSM12
API5,SF3B5
API5,PPFIBP2
API5,BICDL2
API5,CHD1L
API5,ATP6V0A4
API5,NUBP1
API5,STK39
API5,ZNF609
API5,FKBP9
API5,NAA38
API5,PARP12
API5,LOC100288255
API5,CEP112
API5,H1-9P
API5,OSGEPL1
MUC20,PPM1F
MUC20,RANGRF
MUC20,ELOVL3
MUC20,PPT2
MUC20,SLC25A14
MUC20,TRMT44
AARSD1,IFRD2
AARSD1,CFLAR
AARSD1,ALKBH2
AARSD1,FIGNL1
AARSD1,USP10
AARSD1,SASS6
AARSD1,TRMT10A
AARSD1,RIC8B
AARSD1,APAF1
AARSD1,TSSK6
AARSD1,EIF2AK4
AARSD1,HPS5
AARSD1,LOC100293737
AARSD1,PIWIL2
AARSD1,NLRP12
AARSD1,CTCFL
AARSD1,RGS6
AARSD1,ZC3H7B
AARSD1,WSB2
AARSD1,DNAJA4
AARSD1,CRAT
AARSD1,GTF2IRD2
AARSD1,HUS1B
AARSD1,SIM2
AARSD1,GNAL
AARSD1,CDK10
AARSD1,NPHP3
AARSD1,REC8
AARSD1,TLR7
AARSD1,TRAPPC4
AARSD1,ALMS1
AARSD1,TFDP3
AARSD1,TET3
AARSD1,C12orf74
FKBP9,NUBP2
FKBP9,UBR7
FKBP9,TCF20
FKBP9,STK39
FKBP9,LIMD1
FKBP9,CHTF8
FKBP9,C9orf78
FKBP9,NUBP1
FKBP9,HERC4
DUX4L1,LMCD1
DUX4L1,EIF2S3
DUX4L1,UBE2NL
SH3BP1,TIPRL
SH3BP1,NLRP4
SH3BP1,ARHGAP44
HOXC11,SOX8
HOXC11,IRF4
HOXC11,MEIS1
HOXC11,STON1-GTF2A1L
HOXC11,TBX21
UTF1,SOX10
UTF1,SOX8
DAAM1,ARHGEF19
DAAM1,FNBP1L
DAAM1,B3GALT4
DAAM1,RHOD
DAAM1,PIFO
DAAM1,SERHL2
DAAM1,FBXL16
DAAM1,NPHP4
ARHGAP44,SLC9A3R2
ARHGAP44,PPP3CC
ARHGAP44,FNBP1L
ARHGAP44,CASP5
ARHGAP44,WDTC1
ARHGAP44,TIPRL
TSEN2,TSEN34
TSEN2,POLD3
TSEN2,XPC
TSEN2,RTBDN
TSEN2,PRELP
TSEN2,SFSWAP
TSEN2,GREB1L
RHOD,CNKSR1
RHOD,CETN3
RHOD,ARHGDIB
RHOD,ARHGAP29
RHOD,BMPR1B
RHOD,C1orf198
MIS18A,NUP58
MIS18A,ATG14
MIS18A,TEDC2
MIS18A,ZNF471
MIS18A,CETN2
MIS18A,HJURP
MIS18A,KAT7
MIS18A,MAFIP
MIS18A,MIS18BP1
MIS18A,CCDC96
MIS18A,SENP5
MIS18A,CCDC170
MIS18A,SPICE1
LURAP1,ZNF821
LURAP1,DOCK10
LURAP1,GSTT1
LIN7C,LIN7B
LIN7C,MPP3
LIN7C,MPP7
LIN7C,UIMC1
LIN7C,LOC100131509
LIN7C,ABLIM2
LIN7C,PXDC1
LIN7C,ARHGEF26
LIN7C,KIF26B
LIN7C,ZMYM1
LIN7C,WWC1
UIMC1,PYCR3
UIMC1,CPNE1
UIMC1,ABRAXAS1
UIMC1,UBA3
UIMC1,NR6A1
UIMC1,LOC344382
UIMC1,ATP8A2
MPP7,LIN7B
MPP7,MYSM1
MPP7,EFNB3
MPP7,KIF26B
NIN,CDC14A
NIN,CCDC68
NIN,HAUS3
NIN,CSPP1
NIN,RASSF8
NIN,CKAP2
NIN,FAM83B
NIN,KIAA1671
NIN,CARMIL2
NIN,ISOC1
NIN,DYNC1LI2
NIN,MAP7D3
NIN,MYH13
NIN,TTC28
NIN,HAUS5
FOXK2,SAP30L
FOXK2,ARID4B
FOXK2,MACROH2A1
FOXK2,TEAD1
FOXK2,HCFC1
FOXK2,C17orf49
FOXK2,ASXL2
FOXK2,NHP2
FOXK2,KANSL1
FOXK2,HIRA
FOXK2,LOC732272
FOXK2,ARID4A
FOXK2,HOXC13
FOXK2,KMT2D
FOXK2,HOXD13
FOXK2,BPTF
FOXK2,PHF23
FOXK2,KIAA0513
FOXK2,TBL1Y
FOXK2,KANSL3
FOXK2,PRDM10
FOXK2,FAM120A
FOXK2,KDM1B
FOXK2,KANSL2
FOXK2,283372
FOXK2,ZNF428
FOXK2,SETD1B
CAPN3,RUFY3
CAPN3,MYBPH
USP42,ZEB1
USP42,CA2
USP42,CPNE3
USP42,RIOX1
WWTR1,TEAD3
WWTR1,TEAD1
WWTR1,SLC9A3R2
WWTR1,CCAR1
WWTR1,C1orf74
WWTR1,KLF5
WWTR1,SHANK1
PARD3,RASSF8
PARD3,PARD6G
PARD3,JAM2
PARD3,SMAD7
PARD3,RASSF9
PARD3,TIAM2
PARD3,ANP32E
PARD3,MYBPC3
MTCL1,ZNF223
MTCL1,PPP2R2C
MTCL1,MAGEA10
MTCL1,ZNF555
SPICE1,SECISBP2
SPICE1,CDC14A
SPICE1,BTF3
SPICE1,MAP1S
SPICE1,GTPBP1
SPICE1,SRP72
SPICE1,ARHGAP21
SPICE1,ESRRA
SPICE1,WRAP73
SPICE1,CKAP2
SPICE1,PHIP
SPICE1,RGMA
SPICE1,MPHOSPH9
SPICE1,ACTR5
SPICE1,MAP7D3
SPICE1,CEP295
SPICE1,CAMSAP1
SPICE1,CEP120
SPICE1,CCDC66
SPICE1,HAUS3
SPICE1,HAUS5
SPICE1,CSPP1
SPICE1,NOL10
SPICE1,NSA2
SPICE1,LRRC49
SPICE1,MAP9
SPICE1,CKAP2L
SPICE1,TPGS1
SPICE1,C2CD3
SPICE1,TGM5
RASSF8,PHOSPHO1
RASSF8,RAB11FIP1
RASSF8,CEP152
RASSF8,POC1A
RASSF8,PARP10
RASSF8,TBC1D24
RASSF8,NLN
WWC1,ARRDC1
WWC1,DDN
WWC1,KIAA0513
WWC1,MAEA
WWC1,DLC1
WWC1,WWC2
WWC1,WWC3
ALMS1,GTF2IRD1
ALMS1,RABL2A
ALMS1,SASS6
ALMS1,CEP97
ALMS1,BBS7
ALMS1,MEGF10
ALMS1,AVIL
ALMS1,CEP152
ALMS1,TFDP3
ALMS1,CEP120
ALMS1,THSD4
ALMS1,CRYL1
TNKS,FAM117B
TNKS,GMDS
TNKS,CELF5
TNKS,MACROH2A1
TNKS,ADPRS
TNKS,NUMA1
TNKS,VPS33A
TNKS,SH3BP5
TNKS,MAPK8IP3
TNKS,KIF20A
TNKS,SH3BP5L
TNKS,CHD1L
TNKS,KLRG2
SNCG,TIMP2
SNCG,GRK1
SNCG,FABP4
SNCG,GRK6
SNCG,FAM90A17P
RABGGTA,RAB29
RABGGTA,RAB7B
RABGGTA,RABGGTB
RABGGTA,CHM
RABGGTA,RAB9B
RABGGTA,ENSA
RABGGTA,CHML
RABGGTA,DPCD
RNF169,PLAA
RNF169,DYRK1A
RNF169,KLHDC2
RNF169,ZNHIT6
RNF169,BEND3
RNF169,CHAMP1
TCEAL4,ATXN2L
TCEAL4,TCEAL1
TCEAL4,ACTL8
TCEAL4,HLTF
TCEAL4,TCEAL2
TCEAL4,VPS41
MYL1,TMEM260
SRXN1,PIR
SRXN1,TPM3P4
SEPHS2,CCL22
SEPHS2,LOXL4
SEPHS2,UMPS
SEPHS2,ENDOV
CHMP5,MITD1
CHMP5,VPS4A
CHMP5,ZNF91
CHMP5,CHMP4C
CHMP5,ZNF142
CHMP5,HABP4
CHMP5,URGCP
CHMP5,BROX
PCF11,CAPRIN1
PCF11,AK1
PCF11,RBM27
PCF11,EEFSEC
CLIC4,CLIC2
CLIC4,GRDX
CLIC4,CLIC6
CLIC4,COASY
CLIC4,HADH
CLIC4,TAGLN3
EDEM3,ALOXE3
EDEM3,EMC1
ESRRA,NSD1
ESRRA,KAT2A
ESRRA,PROX1
ESRRA,KAT8
ESRRA,NR0B1
ESRRA,LTF
ESRRA,ZNF658B
ESRRA,ZNF606
ESRRA,WDR36
TDG,XPC
TDG,KDM6B
NSD1,AFF1
NSD1,NR2F6
NSD1,TNFRSF21
NSD1,HNF4G
NSD1,NR5A2
NSD1,NR6A1
NSD1,ATRX
NSD1,SNORD3A
NSD1,ZNF692
OASL,SEZ6L2
OASL,MBD1
RGN,OAZ3
NCOA6,TGS1
NCOA6,ASCC1
NCOA6,HCFC1
NCOA6,MAFA
NCOA6,NUMA1
NCOA6,ASCL2
NCOA6,TXNRD2
NCOA6,PROSER1
NCOA6,N4BP2
NCOA6,KMT2D
NCOA6,PAGR1
NCOA6,ZNF335
NCOA6,UTY
NCOA6,TRA
TAF7,ZSCAN1
TAF7,FAM153B
TAF7,GTF2A2
TAF7,RBM6
TAF7,TRIM22
TAF7,CTF1
TAF7,TAF2
TAF7,TAF5
TAF7,KAT2A
TAF7,SUPT3H
TAF7,AHR
TAF7,TAF4
TAF7,TAF8
TAF7,TAF4B
TAF7,TAF3
TAF7,NXPH2
TXNRD1,RRM2
TXNRD1,PAPSS2
TXNRD1,GLRX2
TXNRD1,POU2F2
TXNRD1,CRYZ
TXNRD1,NAPRT
TXNRD1,TXNRD2
TXNRD1,TXNRD3
TXNRD1,DMRTC2
TXNRD1,TRR
HAL,ZRSR2
HAL,DOCK10
HAL,CCDC27
HAL,FCF1
HAL,PLEKHA3
HAL,VEGFB
HAL,UROC1
HAL,UCP2
HAL,RAB9B
HAL,GPR18
HAL,KCTD16
HAL,SLCO6A1
CIB1,FUCA1
CIB1,ONECUT3
CIB1,TMEM95
CIB1,ELAPOR1
CIB1,CALCB
CIB1,SSX7
CIB1,PSEN1
CIB1,PLK2
CIB1,IFI6
CIB1,TMC7
IGHG1,RBM24
IGHG1,IL10
IGHG1,IGLL1
IGHG1,SAA4
IGHG1,ASCC1
IGHG1,AGA
IGHG1,AOAH
IGHG1,CD40LG
IGHG1,PAPPA
IGHG1,ARMC2
IGHG1,CDH12
IGHG1,TGM4
IGHG1,IGHV3-23
IGHG1,ADRA1B
IGHG1,QTRT2
IGHG1,RTKN2
IGHG1,OR8D2
IGHG1,RFX7
IGHG1,SERPIND1
IGHG1,IGKC
IGHG1,IGLC2
IGHG1,TNS3
IGHG1,IGHV@
IGHG1,UGT1A10
IGHG1,GDPD1
IGHG1,ICE2
IGHG1,CYP3A5
H1-6,NGDN
H1-6,BHLHA15
H1-6,ZCCHC9
H1-6,RSBN1
H1-6,SPOUT1
H1-6,GNL2
H1-6,TTF1
H1-6,FGF8
H1-6,CCDC137
H1-6,PUM3
H1-6,YBX2
H1-6,ZNF771
H1-6,PRDM10
H1-6,ZNF724
NEUROD4,GABRB1
NEUROD4,LRRN2
CNKSR1,ARHGEF1
CNKSR1,MAP3K10
CNKSR1,RALGDS
CNKSR1,RHOH
CNKSR1,RHPN2
CNKSR1,CADM4
CNKSR1,HAUS5
SSBP3,LMX1B
SSBP3,TAL1
SSBP3,ANKEF1
SSBP3,ISL1
SSBP3,LHX1
SSBP3,ISL2
SSBP3,IDI2
SSBP3,LHX6
SSBP3,SSBP2
SSC5D,BIRC5
NELFA,NELFCD
NELFA,ATL2
NELFA,IGHMBP2
NELFA,UBR7
SELENOV,ZMYND19
ZNF783,EIF3M
E2F4,TFDP2
E2F4,LIN9
E2F4,E2F5
E2F4,HCFC1
E2F4,HIRA
E2F4,RAD54L
E2F4,ATAD2
E2F4,KAT2A
E2F4,JPH2
E2F4,HOXA3
E2F4,ACR
E2F4,TFDP3
E2F4,UBN1
MTFR1,ODAD3
MTFR1,CENPO
MTFR1,FGL2
MTFR1,ATG14
FTSJ1,RIDA
FTSJ1,NUTF2
FTSJ1,GCLM
FTSJ1,NUDT5
FTSJ1,RANBP1
FTSJ1,MAP7D3
FTSJ1,RHPN2
FTSJ1,SMS
FTSJ1,WWC3
FTSJ1,USP43
SSBP2,LMX1B
SSBP2,LHX6
SSBP2,ISL1
SSBP2,IDI2
SSBP2,ISL2
SSBP2,ARHGAP22
SSBP2,TAL1
COL11A2,HPCA
COL11A2,WDR20
INS,IGFBP7
INS,CTSE
INS,HLA-DQA2
INS,HLA-DQB1
INS,PDX1
INS,GCK
INS,GCG
INS,LILRB1
GPHN,MITD1
GPHN,ARHGEF9
GPHN,ODF3L2
GPHN,GABARAPL3
GPHN,KLKB1
GPHN,ROCK2
GPHN,KMO
GPHN,STS
MOCS1,RAB17
MOCS1,KLHDC3
MOCS1,UROS
MOCS1,TINAG
MOCS1,OXLD1
MAP1S,TRAPPC1
MAP1S,CNPY2
MAP1S,PTGS1
MAP1S,BPY2B
MAP1S,BPY2C
MAP1S,BPY2
ADARB1,IFRD2
ADARB1,ZMAT4
ADARB1,TCF20
ADARB1,SDAD1
ADARB1,ZFR
ADARB1,MIR9-2
ADARB1,MIRLET7F2
ADARB1,MIRLET7C
ADARB1,MIR200B
ADARB1,MIR29C
ADARB1,MIR9-3
ADARB1,MIR1-1
ADARB1,MIR141
ADARB1,MIRLET7B
ADARB1,MIR138-1
ADARB1,MIRLET7F1
ADARB1,MIR9-1
ADARB1,MIR145
ADARB1,MIR29B2
ADARB1,MIR200A
ADARB1,MIR98
ADARB1,MIR15B
ADARB1,MIR363
ADARB1,MIRLET7A3
ADARB1,MIR34B
ADARB1,MIR140
ADARB1,MIR7-3
ADARB1,MIR222
ADARB1,MIR92A2
ADARB1,MIR106A
ADARB1,MIR34A
ADARB1,MIR19B2
ADARB1,MIR7-2
ADARB1,MIR199A2
ADARB1,MIRLET7G
ADARB1,MIR92A1
ADARB1,MIR221
ADARB1,MIR143
ADARB1,MIR206
ADARB1,MIR1-2
ADARB1,MIR31
ADARB1,MIR16-2
ADARB1,MIR155
ADARB1,MIRLET7A1
CAPRIN1,NPPA
CAPRIN1,GTF2H4
CAPRIN1,ABTB1
CAPRIN1,WBP4
CAPRIN1,AKAP10
CHAMP1,CDKN2AIPNL
CHAMP1,INIP
CHAMP1,TTC4
CHAMP1,GTPBP1
CHAMP1,EEF1E1
CHAMP1,BOP1
CHAMP1,SENP7
CHAMP1,ZNF428
CHAMP1,ZNF644
CDK10,SEMG2
CDK10,PLS1
CDK10,RNASEH2A
CDK10,CCNQ
AATF,POLR2J
AATF,NGDN
AATF,TADA2B
AATF,KAT2A
AATF,EFNB3
AATF,ZNF468
AATF,PUM3
AATF,NOL10
AATF,NOL6
AATF,WDR36
AATF,ZNF324B
AATF,FGF8
FOXC2,CNOT7
FOXC2,SALL1
FOXC2,HOXB13
FOXC2,POU2F2
FOXC2,HOXD13
FOXC2,HOXC13
FOXC2,FOXC1
FOXC2,EBF3
FOXC2,ZNF536
FOXC2,ZBTB34
FOXC2,C5orf24
SULT4A1,MAPK8IP3
SULT4A1,ERMN
SULT4A1,DPH1
SULT4A1,SULT1A4
SP140,SIRT2
GPX4,NUTF2
GPX4,FKBP1A
GPX4,GLRX2
GPX4,AKR1B1
